,filename,x_c,y_c,w,h,class_label,confidence
0,train_00-000,0.6293904958677686,0.5028782894736842,0.0253099173553719,0.017269736842105265,1,1
1,train_00-000,0.653150826446281,0.5439967105263158,0.02634297520661157,0.15378289473684212,0,1
2,train_00-000,0.9134814049586777,0.546875,0.021177685950413222,0.07894736842105263,0,1
3,train_00-000,0.45790289256198347,0.5526315789473685,0.06766528925619834,0.18421052631578946,0,1
4,train_00-000,0.1771694214876033,0.4954769736842105,0.01756198347107438,0.08305921052631579,0,1
5,train_00-000,0.19886363636363635,0.5098684210526315,0.03305785123966942,0.10855263157894737,0,1
6,train_00-000,0.7864152892561983,0.5094572368421053,0.01084710743801653,0.046875,0,1
7,train_00-000,0.15547520661157024,0.4917763157894737,0.02066115702479339,0.08552631578947369,0,1
8,train_00-000,0.8256714876033058,0.5254934210526315,0.017045454545454544,0.07401315789473684,0,1
9,train_00-000,0.8863636363636364,0.5452302631578947,0.02169421487603306,0.09703947368421052,0,1
10,train_00-001,0.6709710743801653,0.5485197368421053,0.060950413223140494,0.14967105263157895,0,1
11,train_00-001,0.9354338842975206,0.540296052631579,0.024793388429752067,0.06743421052631579,0,1
12,train_00-001,0.43259297520661155,0.5485197368421053,0.03770661157024793,0.17763157894736842,0,1
13,train_00-001,0.16193181818181818,0.4901315789473684,0.021177685950413222,0.08388157894736842,0,1
14,train_00-001,0.1828512396694215,0.49383223684210525,0.01652892561983471,0.08305921052631579,0,1
15,train_00-001,0.14566115702479338,0.4897203947368421,0.011363636363636364,0.07154605263157894,0,1
16,train_00-001,0.827995867768595,0.5283717105263158,0.02066115702479339,0.07319078947368421,0,1
17,train_00-001,0.8948863636363636,0.5452302631578947,0.02737603305785124,0.09703947368421052,0,1
18,train_00-001,0.20299586776859505,0.509046052631579,0.025826446280991736,0.12171052631578948,0,1
19,train_00-001,0.26110537190082644,0.4868421052631579,0.00981404958677686,0.044407894736842105,0,1
20,train_00-002,0.6869834710743802,0.5513980263157895,0.040289256198347105,0.15871710526315788,0,1
21,train_00-002,0.9648760330578512,0.5464638157894737,0.029958677685950414,0.07648026315789473,0,1
22,train_00-002,0.4119318181818182,0.5489309210526315,0.06456611570247933,0.17845394736842105,0,1
23,train_00-002,0.16709710743801653,0.4897203947368421,0.017045454545454544,0.08305921052631579,0,1
24,train_00-002,0.18672520661157024,0.4925986842105263,0.016012396694214875,0.08223684210526316,0,1
25,train_00-002,0.7910640495867769,0.5111019736842105,0.00878099173553719,0.05180921052631579,0,1
26,train_00-002,0.14566115702479338,0.4897203947368421,0.011363636363636364,0.07154605263157894,0,1
27,train_00-002,0.8323863636363636,0.5271381578947368,0.02324380165289256,0.0756578947368421,0,1
28,train_00-002,0.9013429752066116,0.5505756578947368,0.03615702479338843,0.09950657894736842,0,1
29,train_00-002,0.20351239669421486,0.5148026315789473,0.03409090909090909,0.11842105263157894,0,1
30,train_00-002,0.26420454545454547,0.48519736842105265,0.012913223140495868,0.044407894736842105,0,1
31,train_00-003,0.7091942148760331,0.5505756578947368,0.049586776859504134,0.15213815789473684,0,1
32,train_00-003,0.9886363636363636,0.5505756578947368,0.023760330578512397,0.08141447368421052,0,1
33,train_00-003,0.400051652892562,0.5485197368421053,0.054235537190082644,0.17598684210526316,0,1
34,train_00-003,0.17329545454545456,0.4934210526315789,0.028409090909090908,0.08223684210526316,0,1
35,train_00-003,0.19240702479338842,0.4942434210526316,0.021177685950413222,0.07894736842105263,0,1
36,train_00-003,0.7928719008264463,0.5102796052631579,0.009297520661157025,0.05016447368421053,0,1
37,train_00-003,0.14643595041322313,0.4901315789473684,0.017045454545454544,0.0756578947368421,0,1
38,train_00-003,0.8349690082644629,0.5279605263157895,0.021177685950413222,0.0756578947368421,0,1
39,train_00-003,0.912448347107438,0.5493421052631579,0.0253099173553719,0.10197368421052631,0,1
40,train_00-003,0.2143595041322314,0.516858552631579,0.03409090909090909,0.12746710526315788,0,1
41,train_00-003,0.265754132231405,0.48519736842105265,0.012913223140495868,0.044407894736842105,0,1
42,train_00-004,0.7264979338842975,0.5546875,0.057334710743801656,0.14884868421052633,0,1
43,train_00-004,0.3765495867768595,0.546875,0.03615702479338843,0.1825657894736842,0,1
44,train_00-004,0.1771694214876033,0.49054276315789475,0.01962809917355372,0.07976973684210527,0,1
45,train_00-004,0.19731404958677687,0.49629934210526316,0.01756198347107438,0.07319078947368421,0,1
46,train_00-004,0.7959710743801653,0.5115131578947368,0.012396694214876033,0.049342105263157895,0,1
47,train_00-004,0.1472107438016529,0.48807565789473684,0.01756198347107438,0.07154605263157894,0,1
48,train_00-004,0.8409090909090909,0.5308388157894737,0.02066115702479339,0.07648026315789473,0,1
49,train_00-004,0.9232954545454546,0.5522203947368421,0.029442148760330578,0.10773026315789473,0,1
50,train_00-004,0.2231404958677686,0.5201480263157895,0.03305785123966942,0.12582236842105263,0,1
51,train_00-004,0.26859504132231404,0.48601973684210525,0.011363636363636364,0.04276315789473684,0,1
52,train_00-005,0.7453512396694215,0.5542763157894737,0.030991735537190084,0.15625,0,1
53,train_00-005,0.3602789256198347,0.5493421052631579,0.061466942148760334,0.18092105263157895,0,1
54,train_00-005,0.1828512396694215,0.4917763157894737,0.01756198347107438,0.07894736842105263,0,1
55,train_00-005,0.2022210743801653,0.4946546052631579,0.017045454545454544,0.078125,0,1
56,train_00-005,0.7980371900826446,0.5115131578947368,0.011363636363636364,0.05098684210526316,0,1
57,train_00-005,0.14643595041322313,0.4876644736842105,0.013946280991735538,0.07072368421052631,0,1
58,train_00-005,0.8491735537190083,0.5291940789473685,0.01962809917355372,0.078125,0,1
59,train_00-005,0.9294938016528925,0.5542763157894737,0.029442148760330578,0.10855263157894737,0,1
60,train_00-005,0.2381198347107438,0.5234375,0.042355371900826444,0.13404605263157895,0,1
61,train_00-005,0.27040289256198347,0.4856085526315789,0.01084710743801653,0.04194078947368421,0,1
62,train_00-006,0.7631714876033058,0.5592105263157895,0.06043388429752066,0.15296052631578946,0,1
63,train_00-006,0.34013429752066116,0.5444078947368421,0.03460743801652893,0.17598684210526316,0,1
64,train_00-006,0.1872417355371901,0.4921875,0.017045454545454544,0.078125,0,1
65,train_00-006,0.20609504132231404,0.4946546052631579,0.01652892561983471,0.07648026315789473,0,1
66,train_00-006,0.8006198347107438,0.5127467105263158,0.010330578512396695,0.05345394736842105,0,1
67,train_00-006,0.14643595041322313,0.4876644736842105,0.013946280991735538,0.07072368421052631,0,1
68,train_00-006,0.8535640495867769,0.5304276315789473,0.021177685950413222,0.07730263157894737,0,1
69,train_00-006,0.943698347107438,0.5526315789473685,0.027892561983471075,0.11019736842105263,0,1
70,train_00-006,0.26239669421487605,0.5250822368421053,0.03925619834710744,0.1356907894736842,0,1
71,train_00-007,0.7804752066115702,0.5583881578947368,0.03615702479338843,0.15460526315789475,0,1
72,train_00-007,0.31714876033057854,0.5431743421052632,0.058884297520661155,0.17845394736842105,0,1
73,train_00-007,0.19395661157024793,0.48848684210526316,0.014979338842975207,0.07730263157894737,0,1
74,train_00-007,0.2128099173553719,0.49383223684210525,0.015495867768595042,0.07483552631578948,0,1
75,train_00-007,0.8026859504132231,0.5127467105263158,0.012396694214876033,0.05345394736842105,0,1
76,train_00-007,0.15005165289256198,0.4864309210526316,0.012913223140495868,0.06825657894736842,0,1
77,train_00-007,0.8584710743801653,0.532483552631579,0.02066115702479339,0.08141447368421052,0,1
78,train_00-007,0.9553202479338843,0.5571546052631579,0.04700413223140496,0.11101973684210527,0,1
79,train_00-007,0.2856404958677686,0.5271381578947368,0.03409090909090909,0.14309210526315788,0,1
80,train_00-007,0.13636363636363635,0.4769736842105263,0.012396694214876033,0.046052631578947366,0,1
81,train_00-008,0.8021694214876033,0.5596217105263158,0.05268595041322314,0.15378289473684212,0,1
82,train_00-008,0.32360537190082644,0.5234375,0.0253099173553719,0.1356907894736842,0,1
83,train_00-008,0.1993801652892562,0.48848684210526316,0.01859504132231405,0.07730263157894737,0,1
84,train_00-008,0.21926652892561985,0.49506578947368424,0.02324380165289256,0.0756578947368421,0,1
85,train_00-008,0.14772727272727273,0.4864309210526316,0.012396694214876033,0.06825657894736842,0,1
86,train_00-008,0.8633780991735537,0.5320723684210527,0.018078512396694214,0.08388157894736842,0,1
87,train_00-008,0.9653925619834711,0.5579769736842105,0.03202479338842975,0.11595394736842106,0,1
88,train_00-008,0.30604338842975204,0.546875,0.061466942148760334,0.17434210526315788,0,1
89,train_00-008,0.13455578512396693,0.4769736842105263,0.01084710743801653,0.049342105263157895,0,1
90,train_00-009,0.8202479338842975,0.5620888157894737,0.06198347107438017,0.15213815789473684,0,1
91,train_00-009,0.3424586776859504,0.5287828947368421,0.04132231404958678,0.14309210526315788,0,1
92,train_00-009,0.20273760330578514,0.49054276315789475,0.02221074380165289,0.07319078947368421,0,1
